Autor,Frequencia,Offset,Timestamp_Coleta
"Schermack, Marcio Julio",1,43500,2026-01-04T16:45:39.976478
"Scherre, Maria Marta Pereira",2,43500,2026-01-04T16:45:39.976478
"Scherre, Paula Pereira",1,43500,2026-01-04T16:45:39.976478
"Scherre, Maria Marta Pereira",1,43500,2026-01-04T16:45:39.976478
"Scherrer, Scheila",3,43500,2026-01-04T16:45:39.976478
"Scherrer, Thaís Machado",1,43500,2026-01-04T16:45:39.976478
"Scherwinski-Pereira, Jonny Everson",5,43500,2026-01-04T16:45:39.976478
"Scherwinski-Pereira, J.E.",1,43500,2026-01-04T16:45:39.976478
"Scherwinski-Pereira, Jonny Everson",4,43500,2026-01-04T16:45:39.976478
"Schettini, Bernardo Patta",1,43500,2026-01-04T16:45:39.976478
"Schettino, Ana Cecilia Laurindo",1,43500,2026-01-04T16:45:39.976478
"Schiavinato, Josiane Lilian",1,43500,2026-01-04T16:45:39.976478
"Schiavinato, Josiane Lilian dos Santos",1,43500,2026-01-04T16:45:39.976478
"Schiavinatto, Mônica",1,43500,2026-01-04T16:45:39.976478
"Schiavo, Rafaela de Almeida",1,43500,2026-01-04T16:45:39.976478
"Schiavon, Leonardo de Lucca",1,43500,2026-01-04T16:45:39.976478
"Schiefler, Eduardo André Carvalho",1,43500,2026-01-04T16:45:39.976478
"Schier, Silvéria Aparecida Basniak",1,43500,2026-01-04T16:45:39.976478
"Schiera, Delia",2,43500,2026-01-04T16:45:39.976478
"Schierholt, Sérgio",1,43500,2026-01-04T16:45:39.976478
"Schierholt, Sergio Ricardo",3,43500,2026-01-04T16:45:39.976478
"Schierholt, Sérgio Ricardo",1,43500,2026-01-04T16:45:39.976478
"Schiessl, Ingrid Torres",2,43500,2026-01-04T16:45:39.976478
"Schiessl, José Marcelo",1,43550,2026-01-04T16:45:44.420789
"Schiessl, Marcelo",3,43550,2026-01-04T16:45:44.420789
"Schiffler, Thatiana Cizilio",1,43550,2026-01-04T16:45:44.420789
"Schijaman, Alejandro G.",1,43550,2026-01-04T16:45:44.420789
"Schimidt, Luísa",1,43550,2026-01-04T16:45:44.420789
"Schimidt, Maria Inês",1,43550,2026-01-04T16:45:44.420789
"Schimmelpfeng, Pedro Henrique Cavendish",2,43550,2026-01-04T16:45:44.420789
"Schincaglia, Raquel Machado",2,43550,2026-01-04T16:45:44.420789
"Schinke, Vanessa Dorneles",1,43550,2026-01-04T16:45:44.420789
"Schinoff, Bianca de Oliveira",1,43550,2026-01-04T16:45:44.420789
"Schinzel, Guilherme Henrique",1,43550,2026-01-04T16:45:44.420789
"Schiocchet, Leonardo Augusto",1,43550,2026-01-04T16:45:44.420789
"Schirigatti, Elisangela Lobo",1,43550,2026-01-04T16:45:44.420789
"Schirmann, Jonas Silva",1,43550,2026-01-04T16:45:44.420789
"Schirmer, Julia Barros",1,43550,2026-01-04T16:45:44.420789
"Schirmer, Julia Fagundes Queiroz",1,43550,2026-01-04T16:45:44.420789
"Schirmer, Sofia Coradini",1,43550,2026-01-04T16:45:44.420789
"Schittini, Ana Elisa de Faria Bacellar",1,43550,2026-01-04T16:45:44.420789
"Schittini, Gilberto de Menezes",1,43550,2026-01-04T16:45:44.420789
"Schlag, Fabricio",1,43550,2026-01-04T16:45:44.420789
"Schlee, Andrey de Aspiazu",2,43550,2026-01-04T16:45:44.420789
"Schlee, Andrey Rosenthal",4,43550,2026-01-04T16:45:44.420789
"Schleicher, Arthur Tavares",2,43550,2026-01-04T16:45:44.420789
"Schleicher, Carlos Cesar Mesquita",1,43550,2026-01-04T16:45:44.420789
"Schleicher, Maria Mouranilda Tavares",2,43550,2026-01-04T16:45:44.420789
"Schleicher, Rafael Tavares",2,43550,2026-01-04T16:45:44.420789
"Schleicher, Rafael Tavares",1,43550,2026-01-04T16:45:44.420789
"Schlemmer, Daniela",1,43550,2026-01-04T16:45:44.420789
"Schlemmer, Franciele",4,43550,2026-01-04T16:45:44.420789
"Schlemper, Bernardo Nogueira",1,43550,2026-01-04T16:45:44.420789
"Schliewe, Marcos Augusto",1,43550,2026-01-04T16:45:44.420789
"Schlindwein, Jaqueline Renata",1,43550,2026-01-04T16:45:44.420789
"Schmaltz Neto, Genis Frederico",2,43550,2026-01-04T16:45:44.420789
"Schmidt, Amanda Guimarães Teixeira Silva",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Beatriz",3,43550,2026-01-04T16:45:44.420789
"Schmidt, Benício Viero",2,43550,2026-01-04T16:45:44.420789
"Schmidt, Bruno Borba Lins Bica",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Isabel Belloni",3,43550,2026-01-04T16:45:44.420789
"Schmidt, Jonas Albert",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Karen",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Kathleen",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Kellin Cristiane Sanaiotto",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Larissa",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Luciana L.",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Maria Inês",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Nadya-Daniela",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Sílvia Maria",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Telma Oliveira Cerutti",1,43550,2026-01-04T16:45:44.420789
"Schmidt, Aline Beatriz",1,43550,2026-01-04T16:45:44.420789
"Schmidt-Schauß, Manfred",1,43550,2026-01-04T16:45:44.420789
"Schmit, Bethsáida de Abreu Soares",1,43600,2026-01-04T16:45:48.614379
"Schmit, F. C.",1,43600,2026-01-04T16:45:48.614379
"Schmith, Benício Viero",2,43600,2026-01-04T16:45:48.614379
"Schmitt, Fernando",2,43600,2026-01-04T16:45:48.614379
"Schmitt, Fernando Oscar",1,43600,2026-01-04T16:45:48.614379
"Schmitt, Jair",1,43600,2026-01-04T16:45:48.614379
"Schmitt, Jair",1,43600,2026-01-04T16:45:48.614379
"Schmitz, Bethsáida de Abreu Soares",21,43600,2026-01-04T16:45:48.614379
"Schmitz, Guilherme de Oliveira",1,43600,2026-01-04T16:45:48.614379
"Schmitz, Maitê de Souza",2,43600,2026-01-04T16:45:48.614379
"Schmitz, Bethsáida de Abreu Soares",6,43600,2026-01-04T16:45:48.614379
"Schneider, Ana Paula Gomes Calmon",1,43600,2026-01-04T16:45:48.614379
"Schneider, Augusto",1,43600,2026-01-04T16:45:48.614379
"Schneider, Ciomara",1,43600,2026-01-04T16:45:48.614379
"Schneider, Dariane Isabel Dorneles",1,43600,2026-01-04T16:45:48.614379
"Schneider, Hugo Wruck",3,43600,2026-01-04T16:45:48.614379
"Schneider, Magalis Bésser Dorneles",3,43600,2026-01-04T16:45:48.614379
"Schneider, Maria Cristina",1,43600,2026-01-04T16:45:48.614379
"Schneider, Mariana",4,43600,2026-01-04T16:45:48.614379
"Schneider, Maurício",1,43600,2026-01-04T16:45:48.614379
"Schneider, Paulo Renato",1,43600,2026-01-04T16:45:48.614379
"Schneider, Peter M.",1,43600,2026-01-04T16:45:48.614379
"Schneider, Ricardo",3,43600,2026-01-04T16:45:48.614379
"Schneider, Rodrigo",1,43600,2026-01-04T16:45:48.614379
"Schneider, Rodrigo Araújo",1,43600,2026-01-04T16:45:48.614379
"Schneider, Rodrigo Eduardo",1,43600,2026-01-04T16:45:48.614379
"Schneider, Sérgio",1,43600,2026-01-04T16:45:48.614379
"Schneider, Willian Vagner Dorneles",2,43600,2026-01-04T16:45:48.614379
"Schneiders, Roberto Eduardo",1,43600,2026-01-04T16:45:48.614379
"Schnor, Paulo Alziro",2,43600,2026-01-04T16:45:48.614379
"Schnorr, Júlia Mello",1,43600,2026-01-04T16:45:48.614379
"Schnorr, Samuel Molina",2,43600,2026-01-04T16:45:48.614379
"Schocken-Iturrino, Ruben Pablo",1,43600,2026-01-04T16:45:48.614379
"Schoenfeld, Brad Jon",2,43600,2026-01-04T16:45:48.614379
"Schofield, C. J.",1,43600,2026-01-04T16:45:48.614379
"Scholtz, Gunter",1,43600,2026-01-04T16:45:48.614379
"Scholz, Fabian Gustavo",2,43600,2026-01-04T16:45:48.614379
"Scholz, Martin",1,43600,2026-01-04T16:45:48.614379
"Scholz, Ricardo",1,43600,2026-01-04T16:45:48.614379
"Scholze, Simone Henriqueta Cossetin",2,43600,2026-01-04T16:45:48.614379
"Schons, Aline da Silva",1,43600,2026-01-04T16:45:48.614379
"Schönwald, Suzana Veiga",1,43600,2026-01-04T16:45:48.614379
"Schossler, Thiago Rodrigo",2,43600,2026-01-04T16:45:48.614379
"Schoti, Camila",1,43600,2026-01-04T16:45:48.614379
"Schrage, Rúbia Rúbio",1,43600,2026-01-04T16:45:48.614379
"Schrage, Rubia Rubio (ed.)",1,43600,2026-01-04T16:45:48.614379
"Schrage, Thomas Johannes",1,43600,2026-01-04T16:45:48.614379
"Schraiber, Rosiane de Bona",1,43600,2026-01-04T16:45:48.614379
"Schramm, Fermin Roland",5,43600,2026-01-04T16:45:48.614379
"Schramm, João Francisco",3,43600,2026-01-04T16:45:48.614379
"Schramm, Luanda Dias",1,43650,2026-01-04T16:45:53.023144
"Schramm, Rosa Dias",2,43650,2026-01-04T16:45:53.023144
"Schrank, Augusto",1,43650,2026-01-04T16:45:53.023144
"Schreier, Ecakart",1,43650,2026-01-04T16:45:53.023144
"Schreiner, Lucas",1,43650,2026-01-04T16:45:53.023144
"Schrey, Aaron W.",1,43650,2026-01-04T16:45:53.023144
"Schriefer, Albert",1,43650,2026-01-04T16:45:53.023144
"Schroeder, Licia",1,43650,2026-01-04T16:45:53.023144
"Schrötter, Jana",1,43650,2026-01-04T16:45:53.023144
"Schtoltz, Jorge",1,43650,2026-01-04T16:45:53.023144
"Schubach, Edvar Yuri Pacheco",1,43650,2026-01-04T16:45:53.023144
"Schubach, Tânia Maria Pacheco",1,43650,2026-01-04T16:45:53.023144
"Schuch, Helena de Carvalho",1,43650,2026-01-04T16:45:53.023144
"Schuch, Patrice",1,43650,2026-01-04T16:45:53.023144
"Schuelter, Adílson Ricken",1,43650,2026-01-04T16:45:53.023144
"Schuenker, Liliane Santos",1,43650,2026-01-04T16:45:53.023144
"Schüler, Jéssica",1,43650,2026-01-04T16:45:53.023144
"Schulte, Heidi Luise",5,43650,2026-01-04T16:45:53.023144
"Schulter, Eduardo Pickler",1,43650,2026-01-04T16:45:53.023144
"Schulz, Daniel Ferreira",1,43650,2026-01-04T16:45:53.023144
"Schulz, Harry Edmar",1,43650,2026-01-04T16:45:53.023144
"Schumann, Lívia Rejane Miguel Amaral",2,43650,2026-01-04T16:45:53.023144
"Schunck, Dulcinéia Schuck",1,43650,2026-01-04T16:45:53.023144
"Schuquel, Maurílio Bertazzo",1,43650,2026-01-04T16:45:53.023144
"Schurmann, Francisca Albertina",1,43650,2026-01-04T16:45:53.023144
"Schütz, Gabriel Eduardo",1,43650,2026-01-04T16:45:53.023144
"Schvarsberg, Benny",10,43650,2026-01-04T16:45:53.023144
"Schvarsberg, Benny (org.)",1,43650,2026-01-04T16:45:53.023144
"Schvasberg, Benny",1,43650,2026-01-04T16:45:53.023144
"Schwaida, Ana Paula Lara Rabelo",1,43650,2026-01-04T16:45:53.023144
"Schwaida, Samuel Fernando",1,43650,2026-01-04T16:45:53.023144
"Schwamborn, Txai Mitt",1,43650,2026-01-04T16:45:53.023144
"Schwämmle, Veit",1,43650,2026-01-04T16:45:53.023144
"Schwantes, Caio Sato",1,43650,2026-01-04T16:45:53.023144
"Schwantes, Cíntia",11,43650,2026-01-04T16:45:53.023144
"Schwantes, Maria Luiza Barcelos",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Carlos Alberto",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Carolina de Araújo",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Elisabeth Ferroni",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Elisabeth Nogueira Ferroni",11,43650,2026-01-04T16:45:53.023144
"Schwartz, Fabiano Peruzzo",2,43650,2026-01-04T16:45:53.023144
"Schwartz, Ida Vanessa Doederlein",2,43650,2026-01-04T16:45:53.023144
"Schwartz, Matheus Ferroni",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Shalom H.",1,43650,2026-01-04T16:45:53.023144
"Schwartz, Yves",1,43650,2026-01-04T16:45:53.023144
"Schwartzman, José Salomão",1,43650,2026-01-04T16:45:53.023144
"Schwartzman, Ulises Prieto y",1,43650,2026-01-04T16:45:53.023144
"Schwarz, Eduardo",2,43650,2026-01-04T16:45:53.023144
"Schwarzberg, Thaís Raquel",1,43650,2026-01-04T16:45:53.023144
"Schweickardt, Andrei Rangel",1,43650,2026-01-04T16:45:53.023144
"Schweitzer, Cristine Marie",1,43700,2026-01-04T16:45:57.284493
"Schweitzer, Guilherme R. B.",1,43700,2026-01-04T16:45:57.284493
"Schweitzer, Guilherme Rabelo Brandalise",1,43700,2026-01-04T16:45:57.284493
"Schwengber, Silvane Battaglin",1,43700,2026-01-04T16:45:57.284493
"Sciamarelli, Alan",2,43700,2026-01-04T16:45:57.284493
"Sciuto, Débora Lo",1,43700,2026-01-04T16:45:57.284493
"Scochi, Carmen Gracinda Silvan",3,43700,2026-01-04T16:45:57.284493
"Scolari, Bruno Decimo",1,43700,2026-01-04T16:45:57.284493
"Scolforo, José Roberto Soares",1,43700,2026-01-04T16:45:57.284493
"Scoralick Júnior, Cleber",1,43700,2026-01-04T16:45:57.284493
"Scoralick, Francisca Magalhães",2,43700,2026-01-04T16:45:57.284493
"Scorsatto, Glauber",1,43700,2026-01-04T16:45:57.284493
"Scotelaro, Marina",1,43700,2026-01-04T16:45:57.284493
"Scott, Philip H.",1,43700,2026-01-04T16:45:57.284493
"Scottá, Luciane",1,43700,2026-01-04T16:45:57.284493
"Scotti, Guilherme",1,43700,2026-01-04T16:45:57.284493
"Scotti, Júlia Regina",1,43700,2026-01-04T16:45:57.284493
"Scrignoli, Bárbara Wanderley",1,43700,2026-01-04T16:45:57.284493
"Scrócaro, Rúbia",1,43700,2026-01-04T16:45:57.284493
"Scroferneker, M. L.",1,43700,2026-01-04T16:45:57.284493
"Scropfner, Edvânia dos Santos",1,43700,2026-01-04T16:45:57.284493
"Scruggs, Samuel B.",1,43700,2026-01-04T16:45:57.284493
"Scully, William",1,43700,2026-01-04T16:45:57.284493
"Scussel, Fernanda Bueno Cardoso",3,43700,2026-01-04T16:45:57.284493
"Scussel, Marcelo",1,43700,2026-01-04T16:45:57.284493
"Sé, Maria José da Silva Figueiredo",1,43700,2026-01-04T16:45:57.284493
"Sé, Maria José da Silva Figueirêdo",1,43700,2026-01-04T16:45:57.284493
"Seabra, Camila Costa de",2,43700,2026-01-04T16:45:57.284493
"Seabra, Daniel",2,43700,2026-01-04T16:45:57.284493
"Seabra, Luciany Oliveira",3,43700,2026-01-04T16:45:57.284493
"Seabra, Murilo Rocha",1,43700,2026-01-04T16:45:57.284493
"Seabra, Raphael Lana",5,43700,2026-01-04T16:45:57.284493
"Seabra, Vívia de Alencar",1,43700,2026-01-04T16:45:57.284493
"Seabra, Magno Alexon Bezerra",1,43700,2026-01-04T16:45:57.284493
"Seabra, Raíssa Costa Faria de Farias",1,43700,2026-01-04T16:45:57.284493
"Sebaio, Fabiane",1,43700,2026-01-04T16:45:57.284493
"Sebastián, V.",1,43700,2026-01-04T16:45:57.284493
"Sebastianes, Patricia Moreno",1,43700,2026-01-04T16:45:57.284493
"Sebata, Claudio Ernesto",1,43700,2026-01-04T16:45:57.284493
"Sebba, Paulo L.",1,43700,2026-01-04T16:45:57.284493
"Sebben, Antônio",9,43700,2026-01-04T16:45:57.284493
"Secchi, Luciana Antunes de Almeida",2,43700,2026-01-04T16:45:57.284493
"Seefelder, Carolina de Lima Neves",1,43700,2026-01-04T16:45:57.284493
"Seehuus, Martin",1,43700,2026-01-04T16:45:57.284493
"Seffner, Fernando",1,43700,2026-01-04T16:45:57.284493
"Sega, Christina Maria Pedrazza",5,43700,2026-01-04T16:45:57.284493
"Segabinazi, Joice Dickel",1,43700,2026-01-04T16:45:57.284493
"Segall-Corrêa, Ana Maria",3,43700,2026-01-04T16:45:57.284493
"Seganfredo, Marcus",1,43700,2026-01-04T16:45:57.284493
"Segantini, Giovanna Tonetto",1,43700,2026-01-04T16:45:57.284493
"Segato, Rita Laura",10,43750,2026-01-04T16:46:01.622365
"Segato, Tiago Henrique Faccio",1,43750,2026-01-04T16:46:01.622365
"Segato, Rita Laura",1,43750,2026-01-04T16:46:01.622365
"Segatti, Diogo Lourenço",1,43750,2026-01-04T16:46:01.622365
"Segatto, Teresa Cristina Vieira",1,43750,2026-01-04T16:46:01.622365
"Segedi, Gabriella Corrêa",1,43750,2026-01-04T16:46:01.622365
"Segedi, Leonardo Correa",1,43750,2026-01-04T16:46:01.622365
"Seghesi, Gustavo Bicci",1,43750,2026-01-04T16:46:01.622365
"Segovia, Jorge Federico Orellana",4,43750,2026-01-04T16:46:01.622365
"Segoviae, Jorge Federico Orellana",1,43750,2026-01-04T16:46:01.622365
"Seguin, Marc",1,43750,2026-01-04T16:46:01.622365
"Segundo, Honório Totoli",1,43750,2026-01-04T16:46:01.622365
"Segura, Marcos Emanuel de Alcântara",2,43750,2026-01-04T16:46:01.622365
"Segura, Marcos Emanuel de Alcântara",1,43750,2026-01-04T16:46:01.622365
"Seguti, Vladimir Ferreira",2,43750,2026-01-04T16:46:01.622365
"Sehn, Amanda Schöffel",1,43750,2026-01-04T16:46:01.622365
"Seibel, Vera Lucia Mayer",1,43750,2026-01-04T16:46:01.622365
"Seibert, Iridiani Graciele",1,43750,2026-01-04T16:46:01.622365
"Seidel, Carlos Daniel Dell'Santo",1,43750,2026-01-04T16:46:01.622365
"Seidl, Eliane Maria Fleury",42,43750,2026-01-04T16:46:01.622365
"Seidl, Juliana",3,43750,2026-01-04T16:46:01.622365
"Seidler, Pauline de Pina Barat",1,43750,2026-01-04T16:46:01.622365
"Seifert, Karine E.",1,43750,2026-01-04T16:46:01.622365
"Seiffert, Otilia Maria L. B.",1,43750,2026-01-04T16:46:01.622365
"Seilert, Sara",1,43750,2026-01-04T16:46:01.622365
"Seillier, Martha",1,43750,2026-01-04T16:46:01.622365
"Seimetz, Eduardo Xavier",3,43750,2026-01-04T16:46:01.622365
"Seixas Filho, José Teixeira de",2,43750,2026-01-04T16:46:01.622365
"Seixas, Ana Carolina Pinto de Souza",1,43750,2026-01-04T16:46:01.622365
"Seixas, Claudine Dinali Santos",1,43750,2026-01-04T16:46:01.622365
"Seixas, Cristiana Simão",1,43750,2026-01-04T16:46:01.622365
"Seixas, Fernanda Marques",1,43750,2026-01-04T16:46:01.622365
"Seixas, Gabriel Moura Alves",1,43750,2026-01-04T16:46:01.622365
"Seixas, Juliana Moura Alves",2,43750,2026-01-04T16:46:01.622365
"Seixas, Maria Rita D' Angelo",1,43750,2026-01-04T16:46:01.622365
"Seixas, Renata Belém Pessôa de Mélo",1,43750,2026-01-04T16:46:01.622365
"Seixas, Yedda Beatriz Gomes de Almeida Disman da Cruz",1,43750,2026-01-04T16:46:01.622365
"Sekeff, Andréa Thomé",1,43750,2026-01-04T16:46:01.622365
"Sekino, Kyoko",1,43750,2026-01-04T16:46:01.622365
"Selau, Maria Gorete Gonçalves",2,43750,2026-01-04T16:46:01.622365
"Selem, Maria Célia Orlato",2,43750,2026-01-04T16:46:01.622365
"Selinger, Bruno Henrique",1,43750,2026-01-04T16:46:01.622365
"Selis, Lara Martim Rodrigues",1,43750,2026-01-04T16:46:01.622365
"Selistre-de-Araújo, Heloísa",1,43750,2026-01-04T16:46:01.622365
"Selistre-de-Araujo, Heloisa Sobreiro",1,43750,2026-01-04T16:46:01.622365
"Selistre-de-Araújo, Heloísa Sobreiro",1,43750,2026-01-04T16:46:01.622365
"Sella, Rodrigo Castellazzi",1,43750,2026-01-04T16:46:01.622365
"Sellera, Paulo Eduardo Guedes",1,43750,2026-01-04T16:46:01.622365
"Selleski, Nicole",4,43750,2026-01-04T16:46:01.622365
"Selli, Lucilda",4,43750,2026-01-04T16:46:01.622365
"SelliI, Lucilda",2,43800,2026-01-04T16:46:06.138506
"Séllos, Regina Lúcia de Lima",1,43800,2026-01-04T16:46:06.138506
"Selmi, André Luis",2,43800,2026-01-04T16:46:06.138506
"Selmi, A.L.",1,43800,2026-01-04T16:46:06.138506
"SELMI, André Luís",1,43800,2026-01-04T16:46:06.138506
"Selmi, André Luis",2,43800,2026-01-04T16:46:06.138506
"Selva, Carlos Roberto Gonçalves",1,43800,2026-01-04T16:46:06.138506
"Semerene, Amélia Regina",1,43800,2026-01-04T16:46:06.138506
"Semillero, Alessandro Correa",1,43800,2026-01-04T16:46:06.138506
"Semple, Victor Frank Corso",1,43800,2026-01-04T16:46:06.138506
"Sena Filho, Heron de",2,43800,2026-01-04T16:46:06.138506
"Sena Júnior, Darly Geraldo de",1,43800,2026-01-04T16:46:06.138506
"Sena Netto, Severino Bernardino de",1,43800,2026-01-04T16:46:06.138506
"Sena, Amanda Queiroz",1,43800,2026-01-04T16:46:06.138506
"Sena, Ana Luíza dos Santos",1,43800,2026-01-04T16:46:06.138506
"Sena, André de Castro",2,43800,2026-01-04T16:46:06.138506
"Sena, Andresa Pereira de",1,43800,2026-01-04T16:46:06.138506
"Sena, Arthur S. de",1,43800,2026-01-04T16:46:06.138506
"Sena, Brunna Hisla da Silva",2,43800,2026-01-04T16:46:06.138506
"Sena, Danielle Almeida de",1,43800,2026-01-04T16:46:06.138506
"Sena, Edinelson Ferreira de",1,43800,2026-01-04T16:46:06.138506
"Sena, Ereny Nunes",1,43800,2026-01-04T16:46:06.138506
"Sena, Ernesto Cerqueira de",1,43800,2026-01-04T16:46:06.138506
"Sena, Fabiana Jardim",1,43800,2026-01-04T16:46:06.138506
"Sena, Flávia Mendes de",1,43800,2026-01-04T16:46:06.138506
"Sena, Guilherme",1,43800,2026-01-04T16:46:06.138506
"Sena, Guilherme Pereira da Silva de",1,43800,2026-01-04T16:46:06.138506
"Sena, Hilana dos Santos",2,43800,2026-01-04T16:46:06.138506
"Sena, Ibsen Perucci de",2,43800,2026-01-04T16:46:06.138506
"Sena, Josynélia do Socorro da Silva",1,43800,2026-01-04T16:46:06.138506
"Sena, Lilian Cristina da Ponte e Sousa",1,43800,2026-01-04T16:46:06.138506
"Sena, Maria Cristina Ferreira",2,43800,2026-01-04T16:46:06.138506
"Sena, Mariana Coelho de",2,43800,2026-01-04T16:46:06.138506
"Sena, Milenna Milhomem",2,43800,2026-01-04T16:46:06.138506
"Sena, Natália Coelho de",2,43800,2026-01-04T16:46:06.138506
"Sena, Nathália Kneipp",1,43800,2026-01-04T16:46:06.138506
"Sena, Nicole Brito de",1,43800,2026-01-04T16:46:06.138506
"Sena, Roseni Rosângela de",2,43800,2026-01-04T16:46:06.138506
"Sena, Tobias Astoni",1,43800,2026-01-04T16:46:06.138506
"Sena, Vanessa Cavalcante de",1,43800,2026-01-04T16:46:06.138506
"Sena, Vitor Matheus Alcantara de",1,43800,2026-01-04T16:46:06.138506
"Sena, Joana M",1,43800,2026-01-04T16:46:06.138506
"Sena, Maria Cristina Ferreira",3,43800,2026-01-04T16:46:06.138506
"Sena, Mariana C.",2,43800,2026-01-04T16:46:06.138506
"Sena, Mariana Coelho de",1,43800,2026-01-04T16:46:06.138506
"Sena, Paulo",1,43800,2026-01-04T16:46:06.138506
"Senaha, Silvana Costa Ferreira",1,43800,2026-01-04T16:46:06.138506
"Sene Junior, Iwens Gervasio",1,43800,2026-01-04T16:46:06.138506
"Sene, Lígia Soares",1,43800,2026-01-04T16:46:06.138506
"Sene, Fábio M.",1,43800,2026-01-04T16:46:06.138506
"Sene, Fabio Melo",1,43850,2026-01-04T16:46:10.522343
"Seneda, José A.",1,43850,2026-01-04T16:46:10.522343
"Senez, Phillipe Campello",1,43850,2026-01-04T16:46:10.522343
"Senger, Johanna",1,43850,2026-01-04T16:46:10.522343
"Senise, Débora de Faria Pereira",1,43850,2026-01-04T16:46:10.522343
"Senna Filho, Virdálio",1,43850,2026-01-04T16:46:10.522343
"Senna, Carlos Emílio de",1,43850,2026-01-04T16:46:10.522343
"Senna, Pedro Américo Cabral",1,43850,2026-01-04T16:46:10.522343
"Senna, Sylvia Regina Carmo Magalhães",2,43850,2026-01-04T16:46:10.522343
"Senna, Pedro A.C",1,43850,2026-01-04T16:46:10.522343
"Senna, Plínio Garcez de",1,43850,2026-01-04T16:46:10.522343
"Senne, Fábio José Novaes de",1,43850,2026-01-04T16:46:10.522343
"Senra, Estêvão Benfica",1,43850,2026-01-04T16:46:10.522343
"Senra, Isabel Maria Vilas Boas",2,43850,2026-01-04T16:46:10.522343
"Senra, Kelson Vieira",1,43850,2026-01-04T16:46:10.522343
"Senra, Laura Carneiro de Mello",2,43850,2026-01-04T16:46:10.522343
"Sens, Diogo Filipe",1,43850,2026-01-04T16:46:10.522343
"Senta, Clarissa Raquel Motter Dala",1,43850,2026-01-04T16:46:10.522343
"Sepúlveda Vélez, David Alejandro",1,43850,2026-01-04T16:46:10.522343
"Sepúlveda, Leandro",1,43850,2026-01-04T16:46:10.522343
"Sepulveda, Pedro",1,43850,2026-01-04T16:46:10.522343
"Sepúlveda, Tatiana",1,43850,2026-01-04T16:46:10.522343
"Sepúlveda-Chavera, German F.",1,43850,2026-01-04T16:46:10.522343
"Sequeira, Helmer Dinis",1,43850,2026-01-04T16:46:10.522343
"Sequeira, João Elbio de Oliveira Aquino",1,43850,2026-01-04T16:46:10.522343
"Sequeira, Inês Jorge",1,43850,2026-01-04T16:46:10.522343
"Sequinel, Rodrigo",1,43850,2026-01-04T16:46:10.522343
"Serafim, Adriana",1,43850,2026-01-04T16:46:10.522343
"Serafim, Guilherme de Oliveira Lomba",1,43850,2026-01-04T16:46:10.522343
"Serafim, Isabelle Cavalcanti Corrêa Oliveira",1,43850,2026-01-04T16:46:10.522343
"Serafim, Josimar Laurentino",3,43850,2026-01-04T16:46:10.522343
"Serafim, Lizandra",1,43850,2026-01-04T16:46:10.522343
"Serafini, Kamila Ferreira Costa",2,43850,2026-01-04T16:46:10.522343
"Seraine, Rodrigo Barbosa",1,43850,2026-01-04T16:46:10.522343
"Seraphim, Ana Paula Albuquerque Campos Costalonga",3,43850,2026-01-04T16:46:10.522343
"Seraphim, Yves Marcel",1,43850,2026-01-04T16:46:10.522343
"Seraphin, José Carlos",2,43850,2026-01-04T16:46:10.522343
"Serejo, Teresa Raquel Tavares",2,43850,2026-01-04T16:46:10.522343
"Sereno, Fabiana Tavares Pires de Souza",1,43850,2026-01-04T16:46:10.522343
"Sereno, Felipe Lemos",1,43850,2026-01-04T16:46:10.522343
"Sereno, José Robson Bezerra",3,43850,2026-01-04T16:46:10.522343
"Sereno, Leandro Soares",1,43850,2026-01-04T16:46:10.522343
"Sereno, Fabiana T. P. S.",1,43850,2026-01-04T16:46:10.522343
"Sereno, Fabiana Tavares Pires de Souza",2,43850,2026-01-04T16:46:10.522343
"Sereno, José Robson Bezerra",2,43850,2026-01-04T16:46:10.522343
Sérgio Sauer,1,43850,2026-01-04T16:46:10.522343
"Serikawa, Fernanda Mendes",1,43850,2026-01-04T16:46:10.522343
"Serikawa, Leonardo Kazuo dos Santos",1,43850,2026-01-04T16:46:10.522343
"Serique Júnior, Luiz Fernando Sirotheau",2,43850,2026-01-04T16:46:10.522343
"Serique, Luiz Marcelo Ferreira Sirotheau",1,43850,2026-01-04T16:46:10.522343
"Serpa, Ana Beatriz Borges",2,43900,2026-01-04T16:46:15.029186
"Serpa, María da Gloría Noronha",1,43900,2026-01-04T16:46:15.029186
"Serpa, Rafael Torres",1,43900,2026-01-04T16:46:15.029186
